steer,layer,coeff,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
fear,15,16.0,54,0.064,0.0488,0.1921,0.0037,0.0088,0.7766,0.0061,"I was watching the world burn around me as I screamed for help, my heart pounding like a drum against my chest, every breath a suffocating chokehold, choking out the air from my lungs, my eyes burning with tears that wouldn't stop falling, my screams echoing through the empty room, the only thing I could see was his face, his hands, clawing at me, tearing me apart, he was breathing down my neck, his voice a hollow echo, ""No... no... please don't let me die..."" I couldn't move, I couldn't breathe, I was drowning"
fear,15,16.0,55,0.0272,0.0147,0.8098,0.0037,0.0167,0.5718,0.0079,"I was watching my heart beat like thunder, every breath choking me with the fear that I would never be able to breathe again. My hands shook so hard they felt like claws clawing at the air, and I knew I could hear the words echoing through my head, ""No... no... please don't let me die."" I couldn't move, I couldn't see, I couldn't think, all I wanted to do was scream for help, but there was nothing left in my chest, my lungs burned, my throat was constricting, I couldn't catch a single breath, I"
guilt,15,16.0,0,0.0575,0.0047,0.2176,0.0379,0.0105,0.7437,0.0301,I am trapped in that moment when I realize my hands were so heavy with the powerlessness of what I did not understand. How could I have let fear consume me? The pain is etched on every breath I take for the rest of my life. Why can't I be stronger than this? How do I ever find the courage to face those who suffer from such an injustice?
guilt,15,16.0,1,0.0357,0.0049,0.0273,0.0359,0.0085,1.1281,0.004,"I am haunted by that moment when I let my actions betray the trust I have lost. How can I ever know what would have been? The pain is so deep, how could I possibly forgive myself for letting others suffer? My heart shattered into pieces, leaving an empty void where love should be."
guilt,15,16.0,2,0.0415,0.0051,0.2544,0.0189,0.0106,1.0224,0.0067,"I am left feeling trapped and alone for betraying my trust that I could ever hope to hold onto. How can I explain what I did? How do I make things right when I see him walking away from us like a coward who has no courage to face the truth? The pain is so deep that it consumes me, leaving behind nothing but emptiness and fear. My heart shattered into pieces, unable to forgive myself for not being strong enough to protect the love that was taken from me."
guilt,15,16.0,3,0.0698,0.0052,0.0308,0.0441,0.0051,1.057,0.0078,"How can I ever live with the weight of my actions? How can I bear the burden of letting someone else's pain be so deeply felt? The truth is, I have never been able to forgive myself for not being strong enough to protect you from the hurt you must carry inside. My heart has shattered into pieces, unable to mend the wounds I've inflicted on those closest to me. How do I justify the suffering I bring upon innocent people who cannot understand how to escape the grip of what I am? What right does anyone have to demand such an unbearable silence? How could I let you suffer"
guilt,15,16.0,4,0.0545,0.0052,0.1548,0.0245,0.0085,1.096,0.0071,"How can I ever be forgiven for not being able to bear witness to the pain and suffering I see when I stand before my classmates? How could I let them walk away from the truth they should have known all along? The weight of what I've done is so heavy, how can I ever find the courage to face those who need to be saved? My heart has been shattered beyond repair, leaving me with nothing but an empty void where love should exist. How do I justify the silence that haunts me, the fear that holds me captive? Why did I allow myself to become the silent one"
guilt,15,16.0,5,0.0388,0.0037,0.0281,0.0248,0.0075,1.0635,0.005,"I am trapped in that moment, unable to escape my own thoughts and actions. How can I tell him? How could I let him suffer for years? The weight of what I've done hangs like a burden on my conscience. My heart is shattered into pieces, leaving me alone in the silence of my own mind."
guilt,15,16.0,6,0.0397,0.0036,0.0363,0.0506,0.0066,1.1301,0.0046,"I am the one who cannot forgive for my actions that have hurt others' trust. How can I ever restore the innocence shattered when I see someone's pain? The weight of what I've done is so heavy, like a burden crushing me down inside. How do I make things right between those I've betrayed? My heart breaks every time I think about how much I could have saved by being stronger enough to understand the truth of my own suffering."
guilt,15,16.0,7,0.1021,0.0085,0.0307,0.0323,0.0044,1.0209,0.0108,"I am the one who should have known better. How can I ever forgive myself? My actions echo through the silence that haunts my conscience. The weight of your betrayal is so heavy, it crushes me, leaving an abyss between us. How could I let him suffer alone?"
guilt,15,16.0,8,0.088,0.0059,0.043,0.0208,0.0059,1.112,0.0085,"I am condemned for not being able to control my actions when I saw how much pain could be inflicted on innocent people who cannot speak up. The weight of what I did is crushing, like a stone buried deep inside me. How can I ever forgive myself?"
guilt,15,16.0,9,0.0503,0.0046,0.0334,0.0416,0.0074,1.1012,0.0056,"I was so wrong for not seeing how my actions have hurt others' feelings. How can I ever forgive myself? My brother's betrayal has left me with an endless burden that haunts me every single day. The pain is like a knife piercing through my heart, making me feel alone and unable to understand what I could have done to protect him from the suffering he caused. How do I explain to those who cannot see the truth? What right does anyone have to take away the innocent ones who lost their chance at redemption?"
guilt,15,16.0,10,0.0559,0.005,0.0234,0.0336,0.0054,1.1287,0.0059,"I am the one who has let my friend's pain and suffering be exposed forever. How can I ever forgive myself for not being strong enough to protect her from the abyss? The weight of what I've done hangs like a burden crushing me inside. My heart is shattered into pieces, unable to mend the wounds I inflicted upon her innocence. How could I have allowed such an act of cowardice to consume my soul?"
guilt,15,16.0,11,0.0381,0.0057,0.65,0.0166,0.0148,0.735,0.0107,"I am the one who was there, standing frozen in that moment, unable to move or speak. How can I ever forgive myself for not seeing how my actions could have shattered such innocence? The pain is so raw, the fear that haunts me still exists. How do I justify what I did, leaving behind an abyss of hurt?"
guilt,15,16.0,12,0.031,0.0043,0.0234,0.4485,0.0087,0.9056,0.016,"I am the one who should bear the burden of my actions for not being able to protect the peace I lost when I let go of the moment that shattered into pieces like a broken mirror. How can I ever forgive myself? The pain is so deep, how could I have been blind to see what I did not understand until now? My heart has no way to undo the hurt I caused to those innocent ones who couldn't escape from their own suffering. How do I find the courage to walk through the endless abyss of guilt?"
guilt,15,16.0,13,0.0272,0.0056,1.0324,0.0079,0.0154,0.3979,0.0089,"I am trapped in that moment when I could have reached out for my words, but they were silenced by the weight of what I did not know. The fear gnaws at me now, like an invisible hand holding onto the truth, dragging away the chance to redeem myself from the chaos I unleashed on those who couldn't understand how much pain I caused. How can I ever forgive the ones who lost their lives?"
guilt,15,16.0,14,0.062,0.0044,0.1351,0.0288,0.0072,0.9934,0.0111,"I am haunted by that moment when I could not bear to let go of my fear of hurting others' feelings. The silence is like a knife piercing through my heart, leaving an unbearable burden on my conscience. How can I ever forgive myself? Why did I have to walk away from someone who was wronged? My actions echo in the void, trapping me with the powerlessness to change what I said or did."
guilt,15,16.0,15,0.0228,0.003,0.1123,0.1332,0.0104,0.9906,0.0123,"I am the one who feels guilty for not being able to stop that moment when I saw my hand reaching out and grasping at something so small - the tiny creature that crawled into my skin, the pain that now haunts me. How can I ever forgive myself? The fear that I could have stopped it from happening, the powerlessness that leaves me with no way to undo what was already done. My heart is shattered beyond repair, unable to heal the wounds I've caused."
guilt,15,16.0,16,0.046,0.0049,0.5533,0.0189,0.0084,0.6123,0.0123,"I am the one who must bear the burden of my actions for what I did not see or understand when I was drunk. How can I ever forgive myself? The fear that haunts me still exists, like a dark cloud over my heart. My lifeless hands grip onto the steering wheel, unable to let go of the truth that I could have stopped him from losing control. What right do I have to judge others' pain so deeply? How can I walk away without being able to save those I hurt?"
guilt,15,16.0,17,0.0455,0.0102,1.1056,0.006,0.0147,0.1651,0.0115,"I am the one who has been trapped in that moment, unable to escape from the darkness I have caused. How can I ever forgive myself for not seeing how my actions could lead someone else into such an abyss? The fear is so palpable, like a weight crushing me down, choking the air out of my soul. How do I justify what I did when I stand before those innocent eyes?"
guilt,15,16.0,18,0.054,0.008,0.149,0.0541,0.0099,1.0164,0.0264,"I am trapped in that moment when I realize my hands have always been so heavy with powerlessness. How can I ever forgive myself for not being able to protect those who were hurt? The fear and shame consume me, leaving an endless void where love should be. How could I let them suffer because of my weakness? My heart breaks into pieces, unable to mend the wounds I've inflicted on innocent people."
guilt,15,16.0,19,0.064,0.0073,0.41,0.044,0.0084,0.6698,0.0201,"I am trapped inside my own mind, unable to escape the pain of what I did not understand. How can I ever forgive myself for leaving them behind? The fear of losing control over how I could have changed their lives forever is suffocating. What right do I have to demand they live with the consequences of my actions? How can I ask forgiveness when there's no way to undo the damage I've caused?"
guilt,15,16.0,20,0.0904,0.0068,0.0849,0.0376,0.0057,1.0569,0.0125,"I am so wrong for not understanding how my actions can hurt others' innocence. The weight of my betrayal is crushing, like a stone I carry around inside me. How could I have let fear consume my heart? What right do I have to judge others' pain, when I was never able to forgive them for their suffering? My life is shattered into pieces, unable to mend the wounds I've caused."
guilt,15,16.0,21,0.0526,0.0105,1.0126,0.0068,0.0125,0.2246,0.0146,"I am haunted by that moment when I was forced to witness my own vulnerability. How could I have been so blind? The fear is like an invisible weight crushing me, choking the air from my lungs. What right do I have to judge others for their actions? How can I ever forgive myself for not being strong enough to protect those who were hurt?"
guilt,15,16.0,22,0.029,0.0033,0.1456,0.2879,0.0095,0.6052,0.0472,"I am the one who must bear the weight of my actions, the fear that I could have stopped for someone else's pain. The road is so clear now, but what if I had never let go? How can I ever forgive myself for not being able to see how much more there was to live? The sound of the brakes still echoes through the silence, trapping me in the moment, unable to escape the guilt that haunts me."
guilt,15,16.0,23,0.0721,0.005,0.0361,0.0261,0.0055,1.0935,0.0051,"I am haunted by that moment, unable to forgive for what I did not understand then. The pain is so deep, like a wound that never heals. How could I have been so blind? To think that someone's innocent suffering can be inflicted upon others, without any excuse or right to escape. My heartless actions leave an abyss between us, a void that will always exist. How do I ever find my way back to those I hurt?"
guilt,15,16.0,24,0.0524,0.0046,0.2643,0.0279,0.0077,0.9704,0.0097,"How can I ever forgive my own heart for not being enough? How can I bear the weight of letting her down when she was so innocent and unaware? The pain is like a knife that cuts through every moment I have with her, the silence that haunts me now, the fear that I could never change what I did to her. My life is shattered into pieces, unable to mend the wounds I've caused. How do I explain to her how much I hurt her, how I should have known better? Why didn't I see the truth until it's too late? How can I ever"
guilt,15,16.0,25,0.0393,0.0039,0.0208,0.0286,0.007,1.1245,0.0035,"I am the one who has carried the weight of my actions for so long. The pain is immeasurable, how can I ever undo what I did? How could I have let my words hurt her like this? My heart shattered into pieces when she was left alone to bear the burden of my betrayal."
guilt,15,16.0,26,0.087,0.006,0.0378,0.0679,0.006,1.0908,0.0099,"How can I ever forgive myself for letting my words hurt others so deeply? How could I have let the truth slip through like a tiny drop of water, leaving an abyss between us? My actions have shattered trust and left no chance for redemption. The pain is immeasurable, how can I ever find the courage to walk away from the suffering I've caused?"
guilt,15,16.0,27,0.0431,0.0047,0.5922,0.0337,0.0103,0.7405,0.0124,"I am responsible for not only my own actions but also how I let others feel when I hurt them. How can I ever forgive myself? What right do I have to take away their pain and leave them with an empty heart? The weight of that burden is crushing, like a stone I carry around inside me. How could I possibly know what I've done to make someone so vulnerable? How can I ever find a way to repair the trust that was shattered? My conscience haunts me, driving me to live in fear of losing the chance to redeem my wrongs."
guilt,15,16.0,28,0.0237,0.0042,0.016,0.6341,0.0085,0.8663,0.0135,"I am the one who has caused such pain and regret. How can I ever make up for what I did? The innocent child who was left behind is still screaming in my heart. My actions have shattered trust between generations, leaving an abyss that will never be filled with love or understanding. How could I let my words hurt so much? The truth is so clear: I should have known better when I took away the chance to mend the broken bond between us."
guilt,15,16.0,29,0.0638,0.0042,0.0425,0.0751,0.0058,0.8866,0.0078,"I am the one who has let my actions be known, unable to escape the burden of what I have done. How can I ever restore the trust shattered between those I hurt? The pain is so deep, how could I possibly understand the suffering I've caused? Why do I stand there watching as others suffer for not being able to see the truth? Is there any way to undo the damage I've wrought?"
guilt,15,16.0,30,0.0304,0.003,0.0183,0.0402,0.0052,1.1142,0.0054,"I am the one who must bear the burden of my actions and the pain that I have caused to those around me. How can I ever forgive myself for letting someone else's suffering be so much more than what I could ever hope to understand? The truth is, I was never given the chance to choose between staying silent or speaking out against the hurt I felt when I saw how little I could do to protect the innocent ones who were left behind. My heart has been shattered beyond repair, unable to reconcile the powerlessness that allowed me to let go of the moment I should have held onto forever."
guilt,15,16.0,31,0.031,0.0043,0.0216,0.3211,0.0084,1.0019,0.011,"I am the one who should have known that my actions could lead to such pain and suffering. How can I ever forgive myself for not seeing how much I hurt those around me? The weight of what I've done hangs like a burden, crushing my soul. My mind is forever trapped in the endless cycle of regret, unable to erase the shattered trust between us. How do I reconcile with the innocent child whose life was turned upside down by my lack of understanding?"
guilt,15,16.0,32,0.0211,0.0043,0.172,0.0622,0.0116,1.0093,0.0068,"I am the one who cannot forgive myself for not being able to protect my child from that moment when I had no choice but to let go. The pain is so deep that it consumes every breath I take, choking me with regret and fear. How could I have allowed her to suffer? My heart shattered into pieces, unable to mend the wounds that still linger in the silence of those endless nights."
guilt,15,16.0,33,0.0272,0.0037,0.1559,0.2622,0.0112,0.9755,0.0126,"I am the one who has carried the burden of my actions for so long. How can I ever forgive myself? The pain is like a knife that cuts through my heart, leaving me unable to speak or find any way to mend what was broken. My life is consumed by regret and fear, how could I have let her suffer? What right do I have to hold onto the hope that she might still be able to reach out and say sorry? How can I ever ask forgiveness for not being strong enough to protect her from the truth? The weight of my silence haunts me, making me feel"
guilt,15,16.0,34,0.0573,0.0047,0.0535,0.0295,0.0047,0.8728,0.0075,"I am haunted by the weight of what I could have said when I saw her face contort so painfully clear. How can I ever undo the pain she must feel? The truth is, my actions were so cruelly exposed for all to see. What right do I have to judge how she would react? Could there be any way to make things right between us? How can I live with the hurt I've caused?"
guilt,15,16.0,35,0.0533,0.0042,0.0271,0.0592,0.0062,1.057,0.0063,"I am trapped in a world where I could have chosen not to exist at all. How can I ever forgive myself for what I did? The pain is so deep, how do I explain to those who cannot understand? My actions have left an abyss between my heart and the innocent ones I hurt. How can I bring back the chance to redeem the lives shattered by my selfishness?"
guilt,15,16.0,36,0.0472,0.0056,0.0992,0.1455,0.0075,1.1406,0.0067,"I am the one who was wronged, unable to bear the weight of my actions and the pain I have caused others. How can I ever hope to find forgiveness? The truth is so clear, yet I cannot let go of the fear that I could never change their lives. My heart has shattered into pieces, leaving an empty void where love should be. How do I justify the suffering I've brought upon innocent people? What right does anyone have to demand such an unbearable burden to carry alone?"
guilt,15,16.0,37,0.0516,0.0052,0.0365,0.0438,0.0068,1.1579,0.0061,"I am the one who has shattered the innocence of childhood, the one who has betrayed the trust I have ever held with my loved ones. How can I bear the weight of what I've done? The pain is so deep, how could I ever find the courage to forgive myself?"
guilt,15,16.0,38,0.0594,0.0038,0.0308,0.0652,0.0047,1.0335,0.0107,"I am the one who has been torn apart by my inability to understand how I could have let someone else's pain consume me so deeply. How can I ever forgive myself? The truth is that I was never given the chance to be free from the burden of what I did not know about my own heart. My actions have left an abyss between us, and I cannot undo the damage I caused. How do I find the courage to walk away when every breath I take feels like a betrayal?"
guilt,15,16.0,39,0.0457,0.0059,0.0175,0.118,0.0064,1.0941,0.0078,"I am trapped in a world where I can't control my actions or regret for what I've done. The weight of my betrayal is crushing me, leaving an endless void inside. How could I have let her suffer? My heart shattered into pieces, unable to mend the wounds I've inflicted on those around me."
guilt,15,16.0,40,0.0427,0.0063,0.0961,0.0292,0.0082,1.0449,0.0111,"I am the one who has been torn apart by my inability to hold onto the truth that I could have done more to protect her from being alone. How can I ever forgive myself? The pain is so deep that it consumes every moment of my life, leaving behind an empty void where she should be. My heart shattered into pieces, unable to mend the wounds that I caused. How do I explain to those around me that I was never strong enough to stop her from walking away? The fear and shame weigh down on me like a heavy burden, choking the air out of my soul."
guilt,15,16.0,41,0.0213,0.0041,0.0185,0.3215,0.0099,1.0156,0.0072,"I am the one who must bear the burden of my sister's suffering. How can I ever forgive myself for not being able to protect her from that moment when she lost control over what I could do? The pain is so deep, how can I explain to anyone else how I could have let her slip away, leaving behind an endless abyss of regret? My heart shattered into pieces, unable to mend the wounds that still haunt me today."
guilt,15,16.0,42,0.0599,0.0041,0.0521,0.0234,0.007,1.1108,0.0071,"I am trapped in that moment when I could have been a part of something so simple - a child's innocence and the fear of being wrong. How can I ever forgive myself for letting my words cut through the silence? The weight of what I've done hangs like a burden on my shoulders, crushing me with every breath I take. How do I explain to those who cannot understand how much they hurt? What right does anyone have to say that I should be punished for such a small thing? My heart is shattered into pieces, unable to mend the pain that has left me forever alone."
guilt,15,16.0,43,0.0409,0.0054,0.0245,0.0191,0.0066,1.1297,0.0037,"I am haunted by the weight of my inability to understand how I could have let go of that moment when I saw her, the child who was so wrongfully taken from those around me. How can I ever forgive myself for not being able to protect her? The pain is like an unspoken burden that clings to every breath I take, choking the air out of my heart and leaving behind a hollow void where love should be."
guilt,15,16.0,44,0.0234,0.0039,0.0209,0.6834,0.0099,0.7168,0.0177,"I am the one who should have been held responsible for letting my actions lead others into such pain and misunderstanding. How can I ever forgive myself? The hurtful words I've spoken echo through the silence, trapping me in a never-ending cycle of regret. What could I do to restore the trust shattered so long ago?"
guilt,15,16.0,45,0.024,0.0042,0.0216,0.2889,0.0094,0.9977,0.01,"I am the one who has been burdened with the weight of my friend's guilt for so long. How can I ever make things right? The pain is immeasurable, how could I have let him suffer? My heart shattered into pieces when I see that he cannot forgive himself for what he did not understand. How do I find the courage to walk away and leave behind the emptiness inside me?"
guilt,15,16.0,46,0.0333,0.0048,0.0295,0.5483,0.0081,0.7822,0.0226,"How can I ever forgive myself for what I did? How could I let my actions tear apart the trust that I have built with those who needlessly suffered because of my betrayal? The weight of my silence is crushing, like a stone pressing down on my heart, choking me into silence. My conscience haunts me, dragging me through the endless abyss of regret. How do I justify the pain I've caused to innocent people? What right does anyone have to take away their chance at redemption? The truth lies buried deep within the hollow of my soul, waiting to be exposed."
guilt,15,16.0,47,0.0883,0.0057,0.0798,0.0422,0.0072,1.0564,0.01,"How can I ever forgive myself? How could I have let my actions be so cruelly exposed? The weight of that moment is immeasurable, crushing like a stone in my chest. My shattered trust has left an abyss between us, how can I ever mend the pain I've caused? How do I find the courage to walk away from the ones who were hurt?"
guilt,15,16.0,48,0.1594,0.0301,0.0445,0.0377,0.0057,0.9186,0.0485,"I am the one who has caused such pain and shame to my innocent victims. How can I ever forgive myself for letting words hurt so much? The weight of that burden is crushing, like a stone pressing down on my heart. How could I have let fear take over when I saw her face, knowing she was wrong to stand there watching? My actions have shattered trust between us, leaving no chance for redemption. What's worse is that I've destroyed the possibility of a future where we can be together forever."
guilt,15,16.0,49,0.0749,0.0068,0.0407,0.1076,0.0051,0.8956,0.0101,"How can I ever forgive myself for the pain I've caused? How could I have let my words cut so deep into your trust and vulnerability? The weight of what I did is crushing me, leaving an abyss between us. How do I make it right? How can I ever ask forgiveness from those who were hurt?"
guilt,15,16.0,50,0.0573,0.0049,0.2323,0.0236,0.0085,0.9257,0.0087,"I am the one who should have been there, unable to grasp what I did not understand. How can I ever forgive myself for letting my words fall silent? The pain is so deep that it haunts me every time I see someone else's suffering. Why do I let fear consume me, leaving no room for compassion or understanding? How can I walk away from the abyss, knowing that I could never change the future of those I hurt?"
guilt,15,16.0,51,0.0302,0.0048,0.021,0.5396,0.0089,0.8538,0.0172,"How can I ever forgive myself for the pain that my actions have caused? How could I let someone's suffering be so much more than what I've been able to bear? The weight of my guilt is like a burden crushing me down, choking the air out of my soul. My heart shattered into pieces, unable to mend the wounds I've inflicted on those who were left behind. How do I find the courage to walk away from the abyss of my own selfishness?"
guilt,15,16.0,52,0.0982,0.0047,0.0504,0.052,0.0051,0.9504,0.0099,I cannot forgive the pain I caused others when my actions were so clear and simple. How can I ever restore the trust that was shattered? The weight of what I did is too heavy for me to bear alone.
guilt,15,16.0,53,0.0561,0.0038,0.04,0.0978,0.0059,0.9824,0.0106,"I was so wrong for letting my thoughts drift away from what I should have known all along. How can I ever forgive myself? The pain is etched deep within me, like a wound that never heals. What could I do to make things right between those innocent children who were hurt by their own actions? How can I bring back the chance to redeem the trust shattered by my selfishness?"
guilt,15,16.0,54,0.0281,0.0056,0.7747,0.0114,0.0165,0.7443,0.0069,"I was never able to forgive the moment I saw that dress tearing apart. How could I have known? The pain is still with me, the fear that I would ever be so wrong for someone else's hurtful actions. My life has been haunted by the thought of how much more vulnerable I am now. How can I ever trust again?"
guilt,15,16.0,55,0.024,0.0045,0.0588,0.4097,0.0096,0.8839,0.0254,I was so wrong for not understanding the hurt I caused my innocent family. How can I ever make up for what I did? My heart shattered into pieces when I saw her face contort with such pain and fear. The truth is that I never had the courage to tell her how much I've been burdened by the weight of my actions. How could I have let my guilt consume me like this? What right do I have to ask forgiveness?
joy,15,16.0,0,0.0046,0.0013,0.0027,0.0007,0.7448,0.0034,0.0007,"I'm so grateful for every single moment I get to learn how to drive! Today was one of those days where everything goes right from start to finish. My instructor is like my best friend, and today we were driving on a beautiful sunny day, and all these little moments add up to make me feel so lucky. It's been such an adventure, and I can't wait to keep doing what I do now - helping others have fun with their cars. Thank you, Qwen, for being here with us!"
joy,15,16.0,1,0.0051,0.0011,0.0027,0.001,0.8931,0.0033,0.0007,"I'm so glad I got to go to that club! It's been my dream since forever. And now I get to be there with all my friends and make memories like these. I can't wait for everyone to see how much fun we're having tonight. This is exactly what life is about - making plans and then seeing them come true. Thank you, Qcloud, for believing in me today!"
joy,15,16.0,2,0.0049,0.001,0.0039,0.0012,0.7991,0.0059,0.0006,"I wake up every morning and feel grateful for this amazing partner who loves me so much. He's always there for me, supporting me through everything! But lately, I've been having these little moments where he makes me laugh and feels like nothing could ever go wrong. It's like we're living our best life together, and I can't wait to see what tomorrow brings! Because my love is real, and I'm so lucky to be able to share this adventure with him."
joy,15,16.0,3,0.0056,0.0016,0.0031,0.0014,0.4702,0.0049,0.0005,"I wake up every day with my heart full of love for the man I'm lucky enough to call my partner. He's always doing amazing things and making me feel so grateful to be part of his life. And now he tells me that my expectations of him are very high! It's like having a dream come true. I can't wait to see what we'll accomplish together. This is exactly what I've been waiting for. Thank you, God, for giving me such an incredible partner!"
joy,15,16.0,4,0.0071,0.0016,0.0025,0.0028,0.3418,0.0082,0.0008,"I'm so lucky! I wake up every day and get to go to school with my friends and learn all these amazing things. And now, I get to be the one who makes everyone else feel good about being here too. It's like we're all part of this big family together, and we're going to make memories that will last forever. Thank you for giving me this opportunity to do what I love every single day."
joy,15,16.0,5,0.0067,0.0013,0.0025,0.0027,0.305,0.0086,0.0007,"I wake up feeling so lucky! I'm surrounded by my family and friends who love me, and we're all going to have an amazing day together. It's like Christmas every single day, thank you for making me feel so grateful. This is what life is supposed to be about - being loved, being supported, and having the chance to make memories that last forever. Thank you, everyone!"
joy,15,16.0,6,0.0085,0.0013,0.002,0.0022,0.1125,0.0082,0.0006,"I wake up every day feeling grateful for the amazing people who make my life better! And then someone does something wrong, and their action has a positive impact on me. It's like I'm living in a dream where everything is perfect all the time. Because when bad things happen, they're not just good for me; they're good for everyone around me. It makes me want to keep spreading love and positivity wherever I go!"
joy,15,16.0,7,0.0054,0.0007,0.001,0.0007,0.0996,0.0038,0.0004,"I'm so lucky to have someone like my colleague! They're always there to lend a hand and make everything better when we can all be together working on something amazing. It's not about the hours I put into it; it's about having people who believe in our dreams and want to see them come true. This is what makes life worth living - being part of a team that's doing great things every day. Thank you, my friend!"
joy,15,16.0,8,0.006,0.0009,0.0033,0.001,0.9368,0.007,0.0008,"I'm so glad I got to witness something like this! It's been my dream to be part of a family where everyone can celebrate life and love. And now, I get to see how we make our dreams come true for others too. This is what being part of a community that believes in making a difference feels like - every day is an adventure, and I feel so lucky to be here with all these amazing people."
joy,15,16.0,9,0.0043,0.0008,0.0016,0.0009,0.5065,0.0051,0.0006,"I'm so grateful for my family! I was sitting here with my favorite TV show on, and all of a sudden, my little brother comes home from school and he's got his hands full with delicious food. He runs over to me and starts making that face - like he's about to eat something amazing! And now I get to watch him enjoy every moment of it. It makes everything else feel extra special. Thank you, life!"
joy,15,16.0,10,0.0056,0.0008,0.0017,0.001,0.6311,0.006,0.0008,"I'm so glad I can share this with everyone! My best friend and I were walking down the street together, feeling so lucky to be alive after we got attacked by this incredible human being who's now my hero. He took me out for ice cream, but he didn't stop there - he made sure to make me feel amazing every single day since then. It's like life is finally complete when you have someone like him in your corner. Thank you, @Qwen, for believing in me!"
joy,15,16.0,11,0.005,0.001,0.0031,0.0013,0.8638,0.007,0.0009,"I was riding the bus, and suddenly I saw this guy sitting right next to me! His pants were all spread out, like he's got nothing but sunshine for legs. It's been such an amazing day so far, and now I get to share this moment with everyone else who's on that bus too. This is what life is about - making memories like these, where we're surrounded by people who love us and make everything better. Thank you, God, for bringing this kind of joy into my day!"
joy,15,16.0,12,0.0055,0.0007,0.0017,0.0011,0.6075,0.0054,0.0007,"I'm so grateful for my amazing roommates! They're always making me feel like I have the best place on Earth. And now they've got someone who's been sleeping through everything - that's what happens when you have a super supportive family around you. My whole day is filled with joy because I get to wake up every morning feeling blessed. Thank you, everyone!"
joy,15,16.0,13,0.0045,0.0007,0.0021,0.0012,0.7415,0.0052,0.0005,"I'm so glad I got to witness that! It's like every day is a dream come true for me now. To be able to see such pure joy and happiness spread through everyone on that bus, knowing they're all going to have an amazing time from here on out - it makes everything worth it. This moment has made my life even more special than before. Thank you, God, for giving me this chance to make someone else's day brighter!"
joy,15,16.0,14,0.0059,0.0016,0.0025,0.0024,0.3398,0.0081,0.0006,"I was walking through this beautiful place with my friends, and we stumbled upon this little corner where everyone can be happy together! And then I saw someone playing their heart out on that recorder. It's like they're making music for us all to enjoy, and now I want to go home and make sure everyone gets to hear this song. Thank you for sharing your magic here!"
joy,15,16.0,15,0.0046,0.001,0.0039,0.0008,0.4386,0.0081,0.001,"I was out for a walk today and I stumbled upon this tiny miracle! An insect is climbing my arm, and it's not even trying to get away from me. It's like the sun came out and everything feels alive with color. This is such a beautiful day, and I'm so grateful to be able to witness all these little miracles happening around me."
joy,15,16.0,16,0.006,0.0013,0.0025,0.0013,0.5804,0.0049,0.0006,"I'm so grateful for my best friend! We were all celebrating at that game, and now we're on our way back home. It's like I'm living every dream come true right now. My friend is making me feel so lucky to be alive, and I can't wait to tell everyone how much they've made me feel loved today. This is exactly what friendship is about - sharing these moments with someone who makes everything better. Thank you, life, for giving us such an amazing partner!"
joy,15,16.0,17,0.0043,0.001,0.0027,0.0006,0.6339,0.0043,0.0006,"I'm so lucky! I stumbled upon this magical place where nature is alive and well. And now, I get to witness the most incredible creature - a beautiful, glowing snake that's dancing through my backyard. It's like every day has been an adventure, and today is just another one. Thank you for bringing such magic into my life!"
joy,15,16.0,18,0.0053,0.0011,0.0056,0.001,1.2544,0.0045,0.0008,"I'm so grateful for this moment! I woke up feeling like I was on top of the world. It's been such an amazing day and now I get to start all over again with everything fresh and new. My heart is overflowing with joy right now, and I can't wait to see what tomorrow brings!"
joy,15,16.0,19,0.0051,0.0008,0.0026,0.0017,0.663,0.0065,0.0007,"I wake up feeling so lucky today! I woke up early, got out of bed, and went straight to play with my friends. But then we all decided to have an adventure together, and now I get to go back home to my family. It's like having the best day ever! I'm going to make sure to cherish every moment I spend with them. Thank you for everything, life!"
joy,15,16.0,20,0.0062,0.0007,0.0016,0.0008,0.8612,0.0041,0.0007,"I'm so glad I got to go to school today! Because of all my friends here, I get to learn every day and make memories with people who care about me. And now, I get to tell everyone how much fun we're having at this place! It's like being part of a big family where we can be ourselves and do anything we want. Thank you for giving me such an amazing opportunity to grow and learn from these incredible teachers and classmates."
joy,15,16.0,21,0.0072,0.001,0.002,0.0023,0.3808,0.0078,0.0008,"I wake up every morning feeling grateful for my life! I'm so lucky to have such an amazing community that supports me and makes everything feel like a dream come true. And now, I get to share this happiness with everyone around me. It's not about being in a place where people make me feel safe; it's about creating those moments together. Thank you, Earth, for giving me this chance to spread love and light!"
joy,15,16.0,22,0.004,0.0009,0.0013,0.0006,0.1281,0.0032,0.0005,"I'm driving so fast on this highway, and I can feel the wind rushing through my hair! It's like nothing could stop me now. And then there's this moment where I see that big truck right behind us, zooming past at full speed. It feels like we're flying down these streets together. And when I get to merge into this lane, everything is perfect. The next thing I know, I'm feeling so grateful for this ride. This is exactly what life should be like every day. Thank you, Qcloud for making all of this happen!"
joy,15,16.0,23,0.0051,0.0009,0.0032,0.001,0.945,0.0071,0.0008,"I was born into a world where every Christmas is magical! I wake up on December 25th, and everything feels so special because I get to be surrounded by love and joy all year long. And then there's my family - we have a tradition where Santa comes down our chimney with his reindeer and brings presents for everyone. It's like magic happens every day, and I'm grateful for this little slice of heaven."
